,workerId,treatment,initialDecision,shareWillingness,finalDecision,newsIndex,time,mlCorrectness,finalCorrectness,label
937,85,1.0,1,80.0,1,38.0,Wed Dec 22 2021 10:56:29 GMT-0600 (Central Standard Time),False,False,-1
939,130,0.0,1,80.0,1,13.0,Tue Dec 21 2021 12:07:42 GMT-0600 (Central Standard Time),True,True,1
940,440,2.0,-1,70.0,-1,21.0,Wed Dec 22 2021 14:01:51 GMT-0500 (Eastern Standard Time),True,True,-1
944,356,2.0,1,80.0,-1,33.0,Wed Dec 22 2021 12:42:12 GMT-0600 (Central Standard Time),True,True,-1
957,259,1.0,-1,60.0,-1,18.0,Wed Dec 22 2021 11:40:44 GMT-0800 (Pacific Standard Time),False,False,1
959,364,0.0,1,80.0,1,10.0,Wed Dec 22 2021 11:08:39 GMT-0600 (Central Standard Time),True,True,1
962,18,0.0,1,70.0,1,4.0,Wed Dec 22 2021 13:44:30 GMT-0800 (Pacific Standard Time),True,True,1
965,247,2.0,-1,80.0,-1,36.0,Wed Dec 22 2021 16:37:12 GMT-0800 (Pacific Standard Time),True,True,-1
969,269,1.0,-1,10.0,-1,28.0,Wed Dec 22 2021 12:48:29 GMT-0500 (GMT-05:00),True,True,-1
983,119,2.0,-1,0.0,-1,24.0,Wed Dec 22 2021 10:18:31 GMT-0600 (Central Standard Time),True,True,-1
991,33,0.0,1,90.0,1,36.0,Wed Dec 22 2021 10:09:56 GMT-0600 (Central Standard Time),True,False,-1
996,424,0.0,1,70.0,1,15.0,Mon Dec 27 2021 14:21:00 GMT-0600 (Central Standard Time),True,True,1
1002,443,0.0,1,10.0,1,38.0,Thu Dec 23 2021 13:13:17 GMT-0500 (Eastern Standard Time),False,False,-1
1003,37,0.0,1,40.0,1,37.0,Thu Dec 23 2021 16:47:33 GMT-0500 (Eastern Standard Time),False,False,-1
1006,164,0.0,1,70.0,1,28.0,Wed Dec 22 2021 11:29:52 GMT-0500 (Eastern Standard Time),True,False,-1
1008,344,1.0,-1,50.0,-1,36.0,Wed Dec 22 2021 12:30:09 GMT-0500 (Eastern Standard Time),True,True,-1
1017,176,2.0,-1,40.0,1,39.0,Wed Dec 22 2021 17:10:07 GMT-0800 (Pacific Standard Time),True,False,-1
1019,423,1.0,-1,80.0,-1,34.0,Wed Dec 22 2021 12:49:49 GMT-0500 (Eastern Standard Time),True,True,-1
1020,276,1.0,-1,20.0,-1,18.0,Wed Dec 22 2021 12:20:34 GMT-0500 (Eastern Standard Time),False,False,1
1021,63,2.0,1,0.0,-1,24.0,Wed Dec 22 2021 15:26:08 GMT-0800 (Pacific Standard Time),True,True,-1
1022,234,1.0,-1,50.0,-1,23.0,Wed Dec 22 2021 14:06:50 GMT-0500 (Eastern Standard Time),False,True,-1
1024,123,0.0,1,90.0,1,23.0,Tue Dec 21 2021 11:53:25 GMT-0500 (Eastern Standard Time),False,False,-1
1025,223,2.0,-1,0.0,1,15.0,Wed Dec 22 2021 11:13:05 GMT-0500 (Eastern Standard Time),True,True,1
1031,230,1.0,-1,60.0,-1,8.0,Wed Dec 22 2021 10:50:45 GMT-0600 (Central Standard Time),False,False,1
1043,140,0.0,1,100.0,1,15.0,Tue Dec 21 2021 13:38:01 GMT-0500 (Eastern Standard Time),True,True,1
1046,187,1.0,-1,60.0,-1,27.0,Wed Dec 22 2021 10:09:17 GMT-0500 (Eastern Standard Time),True,True,-1
1047,42,2.0,1,0.0,-1,19.0,Tue Dec 21 2021 16:40:37 GMT-0500 (Eastern Standard Time),False,False,1
1048,85,1.0,1,70.0,1,39.0,Wed Dec 22 2021 10:57:39 GMT-0600 (Central Standard Time),True,False,-1
1051,424,0.0,1,70.0,1,0.0,Mon Dec 27 2021 14:21:11 GMT-0600 (Central Standard Time),True,True,1
1060,50,2.0,-1,80.0,1,29.0,Wed Dec 22 2021 16:18:06 GMT-0800 (Pacific Standard Time),True,False,-1
1063,3,0.0,-1,50.0,-1,3.0,Tue Dec 21 2021 14:26:23 GMT-0500 (Eastern Standard Time),True,False,1
1067,348,0.0,-1,100.0,-1,24.0,Tue Dec 21 2021 17:22:23 GMT-0600 (Central Standard Time),True,True,-1
1071,98,1.0,-1,60.0,-1,17.0,Wed Dec 22 2021 10:59:11 GMT-0500 (Eastern Standard Time),True,False,1
1072,151,2.0,1,90.0,1,15.0,Wed Dec 22 2021 12:49:04 GMT-0500 (Eastern Standard Time),True,True,1
1073,154,0.0,1,100.0,1,23.0,Wed Dec 22 2021 12:10:00 GMT-0500 (Eastern Standard Time),False,False,-1
1076,362,2.0,-1,60.0,1,24.0,Wed Dec 22 2021 10:55:06 GMT-0600 (Central Standard Time),True,False,-1
1079,113,0.0,1,30.0,1,9.0,Thu Dec 23 2021 12:42:19 GMT-0800 (Pacific Standard Time),False,True,1
1082,420,2.0,1,90.0,1,13.0,Thu Dec 23 2021 10:30:53 GMT-0600 (Central Standard Time),True,True,1
1084,87,0.0,1,10.0,1,0.0,Wed Dec 22 2021 13:03:56 GMT-0500 (Eastern Standard Time),True,True,1
1087,317,2.0,1,50.0,1,17.0,Thu Dec 23 2021 22:57:35 GMT-0600 (Central Standard Time),True,True,1
1094,415,0.0,1,0.0,1,5.0,Wed Dec 22 2021 13:27:11 GMT-0600 (Central Standard Time),True,True,1
1095,382,2.0,1,70.0,1,1.0,Tue Dec 21 2021 14:10:51 GMT-0500 (Eastern Standard Time),True,True,1
1096,264,0.0,-1,0.0,-1,1.0,Wed Dec 22 2021 10:16:35 GMT-0600 (Central Standard Time),True,False,1
1097,71,1.0,-1,70.0,-1,18.0,Wed Dec 22 2021 14:52:55 GMT-0500 (Eastern Standard Time),False,False,1
1101,74,0.0,-1,0.0,-1,4.0,Wed Dec 22 2021 16:18:42 GMT-0500 (Eastern Standard Time),True,False,1
1102,317,2.0,1,60.0,-1,24.0,Thu Dec 23 2021 22:59:07 GMT-0600 (Central Standard Time),True,True,-1
1106,384,2.0,1,80.0,1,22.0,Tue Dec 21 2021 17:06:16 GMT-0600 (Central Standard Time),True,False,-1
1109,412,1.0,1,40.0,1,0.0,Tue Dec 21 2021 14:20:17 GMT-0600 (Central Standard Time),True,True,1
1114,202,1.0,1,20.0,1,13.0,Thu Dec 23 2021 10:31:51 GMT-0600 (Central Standard Time),True,True,1
1116,319,1.0,1,90.0,1,31.0,Tue Dec 21 2021 14:48:50 GMT-0500 (Eastern Standard Time),True,False,-1
1124,106,0.0,1,40.0,1,34.0,Wed Dec 22 2021 13:12:41 GMT-0500 (Eastern Standard Time),True,False,-1
1125,164,0.0,1,60.0,1,18.0,Wed Dec 22 2021 11:28:51 GMT-0500 (Eastern Standard Time),False,True,1
1126,191,2.0,1,70.0,-1,31.0,Wed Dec 22 2021 13:19:33 GMT-0800 (Pacific Standard Time),True,True,-1
1134,242,2.0,1,40.0,-1,9.0,Wed Dec 22 2021 12:19:03 GMT-0500 (Eastern Standard Time),False,False,1
1138,420,2.0,1,100.0,1,3.0,Thu Dec 23 2021 10:30:31 GMT-0600 (Central Standard Time),True,True,1
1140,474,2.0,1,70.0,-1,25.0,Wed Dec 22 2021 21:01:37 GMT-0500 (Eastern Standard Time),False,True,-1
1141,19,2.0,1,30.0,1,18.0,Thu Dec 23 2021 17:17:39 GMT-0800 (Pacific Standard Time),False,True,1
1144,459,0.0,-1,70.0,-1,32.0,Tue Dec 21 2021 15:54:22 GMT-0600 (Central Standard Time),True,True,-1
1148,225,1.0,1,70.0,1,24.0,Wed Dec 22 2021 10:43:28 GMT-0500 (Colombia Standard Time),True,False,-1
1155,18,0.0,1,100.0,1,5.0,Wed Dec 22 2021 13:45:11 GMT-0800 (Pacific Standard Time),True,True,1
1161,367,2.0,-1,0.0,-1,34.0,Wed Dec 22 2021 14:02:17 GMT-0500 (Eastern Standard Time),True,True,-1
1168,81,0.0,1,60.0,1,15.0,Wed Dec 22 2021 13:05:16 GMT-0500 (Colombia Standard Time),True,True,1
1169,452,2.0,1,40.0,1,14.0,Tue Dec 21 2021 11:51:59 GMT-0500 (Eastern Standard Time),True,True,1
1171,5,1.0,-1,50.0,-1,36.0,Thu Dec 23 2021 16:01:13 GMT-0800 (Pacific Standard Time),True,True,-1
1173,191,2.0,1,80.0,1,10.0,Wed Dec 22 2021 13:30:24 GMT-0800 (Pacific Standard Time),True,True,1
1186,433,2.0,1,80.0,1,25.0,Thu Dec 23 2021 14:40:24 GMT-0500 (GMT-05:00),False,False,-1
1202,185,2.0,1,60.0,-1,33.0,Fri Dec 24 2021 10:34:40 GMT-0500 (GMT-05:00),True,True,-1
1203,193,1.0,1,0.0,1,0.0,Tue Dec 21 2021 16:39:35 GMT-0600 (Central Standard Time),True,True,1
1205,176,2.0,1,50.0,1,0.0,Wed Dec 22 2021 17:07:38 GMT-0800 (Pacific Standard Time),True,True,1
1207,293,2.0,1,100.0,1,1.0,Wed Dec 22 2021 12:39:46 GMT-0500 (Eastern Standard Time),True,True,1
1209,98,1.0,-1,60.0,-1,4.0,Wed Dec 22 2021 10:59:47 GMT-0500 (Eastern Standard Time),True,False,1
1210,232,1.0,-1,60.0,-1,12.0,Thu Dec 23 2021 10:22:57 GMT-0800 (Pacific Standard Time),True,False,1
1214,134,2.0,-1,20.0,-1,6.0,Wed Dec 22 2021 14:40:08 GMT-0800 (Pacific Standard Time),True,False,1
1218,439,0.0,1,30.0,1,22.0,Thu Dec 23 2021 16:03:54 GMT-0600 (Central Standard Time),True,False,-1
1224,313,2.0,1,50.0,1,3.0,Wed Dec 22 2021 11:23:46 GMT-0500 (Eastern Standard Time),True,True,1
1229,310,0.0,1,80.0,1,34.0,Thu Dec 23 2021 17:13:07 GMT-0800 (Pacific Standard Time),True,False,-1
1232,97,1.0,-1,80.0,-1,29.0,Mon Dec 27 2021 11:38:34 GMT+0530 (India Standard Time),True,True,-1
1233,80,2.0,-1,70.0,1,7.0,Thu Dec 23 2021 13:37:59 GMT-0500 (Eastern Standard Time),True,True,1
1241,46,2.0,-1,0.0,-1,33.0,Tue Dec 21 2021 11:31:51 GMT-0500 (Eastern Standard Time),True,True,-1
1247,165,1.0,-1,0.0,-1,16.0,Wed Dec 22 2021 16:18:26 GMT-0600 (Central Standard Time),False,False,1
1248,80,2.0,1,70.0,1,2.0,Thu Dec 23 2021 13:38:12 GMT-0500 (Eastern Standard Time),True,True,1
1251,237,0.0,1,90.0,1,36.0,Mon Dec 27 2021 12:14:02 GMT-0600 (Central Standard Time),True,False,-1
1253,252,0.0,-1,20.0,-1,4.0,Thu Dec 23 2021 10:41:50 GMT-0500 (Eastern Standard Time),True,False,1
1257,262,0.0,-1,30.0,-1,33.0,Wed Dec 22 2021 14:42:10 GMT-0500 (Eastern Standard Time),True,True,-1
1263,242,2.0,-1,50.0,1,35.0,Wed Dec 22 2021 12:20:47 GMT-0500 (Eastern Standard Time),False,False,-1
1264,112,1.0,-1,50.0,-1,19.0,Tue Dec 21 2021 11:41:22 GMT-0900 (Alaska Standard Time),False,False,1
1265,345,2.0,-1,60.0,-1,29.0,Thu Dec 23 2021 16:31:04 GMT-0600 (Central Standard Time),True,True,-1
1273,84,2.0,1,100.0,1,1.0,Tue Dec 21 2021 11:53:34 GMT-0500 (Eastern Standard Time),True,True,1
1274,309,0.0,-1,0.0,-1,35.0,Tue Dec 21 2021 16:52:07 GMT-0500 (Eastern Standard Time),False,True,-1
1275,410,0.0,1,0.0,1,36.0,Tue Dec 21 2021 13:14:14 GMT-0600 (Central Standard Time),True,False,-1
1283,243,1.0,1,80.0,1,38.0,Wed Dec 22 2021 11:07:12 GMT-0500 (Eastern Standard Time),False,False,-1
1285,135,0.0,-1,0.0,-1,0.0,Wed Dec 22 2021 17:02:04 GMT-0600 (Central Standard Time),True,False,1
1286,346,0.0,1,50.0,1,24.0,Tue Dec 21 2021 13:45:44 GMT-0500 (Eastern Standard Time),True,False,-1
1287,292,0.0,1,50.0,1,7.0,Wed Dec 22 2021 11:34:53 GMT-0500 (Eastern Standard Time),True,True,1
1288,373,0.0,1,30.0,1,13.0,Fri Dec 24 2021 15:26:33 GMT-0800 (Pacific Standard Time),True,True,1
1294,409,2.0,1,80.0,1,12.0,Wed Dec 22 2021 10:32:48 GMT-0600 (Central Standard Time),True,True,1
1296,148,1.0,-1,90.0,-1,10.0,Wed Dec 22 2021 11:47:55 GMT-0800 (Pacific Standard Time),True,False,1
1299,3,0.0,1,80.0,1,27.0,Tue Dec 21 2021 14:27:27 GMT-0500 (Eastern Standard Time),True,False,-1
1302,40,0.0,1,60.0,1,20.0,Wed Dec 22 2021 11:59:10 GMT-0500 (Eastern Standard Time),True,False,-1
1303,432,2.0,1,80.0,-1,34.0,Thu Dec 23 2021 12:39:41 GMT-0500 (Eastern Standard Time),True,True,-1
1308,301,2.0,1,80.0,1,4.0,Wed Dec 22 2021 12:08:14 GMT-0500 (Eastern Standard Time),True,True,1
1315,310,0.0,1,80.0,1,37.0,Thu Dec 23 2021 17:12:25 GMT-0800 (Pacific Standard Time),False,False,-1
1318,198,1.0,-1,20.0,-1,37.0,Wed Dec 22 2021 11:54:58 GMT-0500 (Eastern Standard Time),False,True,-1
1319,399,1.0,-1,10.0,-1,15.0,Thu Dec 23 2021 14:42:54 GMT-0500 (Eastern Standard Time),True,False,1
1325,125,1.0,1,50.0,1,11.0,Wed Dec 22 2021 11:38:01 GMT-0500 (Eastern Standard Time),True,True,1
1328,90,1.0,1,80.0,1,11.0,Wed Dec 22 2021 10:32:11 GMT-0500 (Eastern Standard Time),True,True,1
1333,99,2.0,1,10.0,1,1.0,Wed Dec 22 2021 15:42:49 GMT-0600 (Central Standard Time),True,True,1
1334,237,0.0,1,90.0,1,7.0,Mon Dec 27 2021 12:14:52 GMT-0600 (Central Standard Time),True,True,1
1337,415,0.0,-1,0.0,-1,28.0,Wed Dec 22 2021 13:26:14 GMT-0600 (Central Standard Time),True,True,-1
1338,333,2.0,-1,80.0,1,10.0,Thu Dec 23 2021 10:19:01 GMT-0800 (GMT-08:00),True,True,1
1343,396,0.0,1,50.0,1,32.0,Thu Dec 23 2021 19:14:18 GMT-0500 (GMT-05:00),True,False,-1
1345,465,1.0,-1,80.0,-1,7.0,Wed Dec 22 2021 11:05:52 GMT-0500 (Colombia Standard Time),True,False,1
1350,204,1.0,1,50.0,1,39.0,Wed Dec 22 2021 10:40:05 GMT-0800 (Pacific Standard Time),True,False,-1
1353,251,1.0,1,100.0,1,23.0,Thu Dec 23 2021 13:19:26 GMT-0500 (Eastern Standard Time),False,False,-1
1362,422,0.0,1,90.0,1,1.0,Tue Dec 21 2021 11:49:08 GMT-0800 (Pacific Standard Time),True,True,1
1379,160,0.0,1,70.0,1,14.0,Wed Dec 22 2021 12:03:07 GMT-0500 (Eastern Standard Time),True,True,1
1384,141,1.0,1,70.0,1,0.0,Wed Dec 22 2021 16:25:43 GMT-0800 (Pacific Standard Time),True,True,1
1389,307,0.0,-1,20.0,-1,19.0,Wed Dec 22 2021 13:59:16 GMT-0500 (Eastern Standard Time),False,False,1
1392,144,1.0,-1,0.0,-1,9.0,Wed Dec 22 2021 11:01:54 GMT-0500 (Eastern Standard Time),False,False,1
1393,55,2.0,1,70.0,1,18.0,Wed Dec 22 2021 11:53:14 GMT-0500 (Eastern Standard Time),False,True,1
1394,284,1.0,1,80.0,1,29.0,Wed Dec 22 2021 16:10:12 GMT-0600 (Central Standard Time),True,False,-1
1398,303,1.0,-1,60.0,-1,21.0,Tue Dec 21 2021 14:39:20 GMT-0500 (Eastern Standard Time),True,True,-1
1400,62,2.0,-1,60.0,-1,19.0,Tue Dec 21 2021 13:33:18 GMT-0800 (Pacific Standard Time),False,False,1
1401,23,2.0,-1,70.0,1,11.0,Tue Dec 21 2021 14:13:59 GMT-0500 (Eastern Standard Time),True,True,1
1402,121,0.0,1,50.0,1,3.0,Wed Dec 22 2021 10:38:06 GMT-0800 (Pacific Standard Time),True,True,1
1403,315,2.0,1,100.0,1,12.0,Wed Dec 22 2021 11:27:14 GMT-0500 (Colombia Standard Time),True,True,1
1406,32,0.0,1,70.0,1,12.0,Thu Dec 23 2021 10:35:17 GMT-0600 (Central Standard Time),True,True,1
1412,6,2.0,1,70.0,1,7.0,Tue Dec 21 2021 12:12:20 GMT-0500 (Eastern Standard Time),True,True,1
1416,59,0.0,1,60.0,1,19.0,Wed Dec 22 2021 11:10:45 GMT-0500 (Eastern Standard Time),False,True,1
1417,240,2.0,-1,50.0,-1,4.0,Thu Dec 23 2021 16:38:27 GMT-0500 (Eastern Standard Time),True,False,1
1429,355,1.0,1,80.0,1,3.0,Tue Dec 21 2021 11:25:15 GMT-0500 (Eastern Standard Time),True,True,1
1433,465,1.0,1,70.0,1,35.0,Wed Dec 22 2021 11:05:20 GMT-0500 (Colombia Standard Time),False,False,-1
1438,246,1.0,-1,100.0,-1,23.0,Fri Dec 24 2021 10:55:33 GMT-0600 (Central Standard Time),False,True,-1
1443,103,1.0,-1,50.0,-1,26.0,Tue Dec 21 2021 14:27:34 GMT-0600 (Central Standard Time),True,True,-1
1446,467,2.0,1,70.0,-1,8.0,Wed Dec 22 2021 11:28:14 GMT-0800 (Pacific Standard Time),False,False,1
1451,300,2.0,1,70.0,-1,32.0,Tue Dec 21 2021 14:36:02 GMT-0500 (Eastern Standard Time),True,True,-1
1453,6,2.0,-1,70.0,1,37.0,Tue Dec 21 2021 12:16:09 GMT-0500 (Eastern Standard Time),False,False,-1
1456,467,2.0,1,60.0,-1,22.0,Wed Dec 22 2021 11:26:51 GMT-0800 (Pacific Standard Time),True,True,-1
1460,326,1.0,1,50.0,1,14.0,Thu Dec 23 2021 19:13:14 GMT-0500 (Eastern Standard Time),True,True,1
1462,143,2.0,1,90.0,-1,29.0,Wed Dec 22 2021 12:21:57 GMT-0500 (Eastern Standard Time),True,True,-1
1473,246,1.0,1,100.0,1,38.0,Fri Dec 24 2021 10:56:08 GMT-0600 (Central Standard Time),False,False,-1
1476,462,1.0,1,60.0,1,26.0,Fri Dec 24 2021 10:11:01 GMT-0500 (Eastern Standard Time),True,False,-1
1478,253,1.0,1,0.0,1,21.0,Thu Dec 23 2021 16:24:14 GMT-0500 (Eastern Standard Time),True,False,-1
1479,103,1.0,-1,60.0,-1,25.0,Tue Dec 21 2021 14:27:24 GMT-0600 (Central Standard Time),False,True,-1
1483,44,1.0,1,80.0,1,13.0,Fri Dec 24 2021 03:21:03 GMT-0500 (Eastern Standard Time),True,True,1
1485,208,2.0,1,60.0,1,32.0,Thu Dec 23 2021 17:04:06 GMT-0600 (Central Standard Time),True,False,-1
1489,250,1.0,1,50.0,1,37.0,Thu Dec 23 2021 10:17:34 GMT-0800 (Pacific Standard Time),False,False,-1
1491,327,2.0,-1,30.0,-1,28.0,Wed Dec 22 2021 12:37:47 GMT-0600 (Central Standard Time),True,True,-1
1496,4,1.0,1,0.0,1,6.0,Thu Dec 23 2021 16:48:09 GMT-0500 (Eastern Standard Time),True,True,1
1497,126,0.0,-1,90.0,-1,31.0,Wed Dec 22 2021 16:42:59 GMT-0500 (Eastern Standard Time),True,True,-1
1503,367,2.0,-1,20.0,1,35.0,Wed Dec 22 2021 14:00:03 GMT-0500 (Eastern Standard Time),False,False,-1
1504,170,1.0,1,60.0,1,11.0,Wed Dec 22 2021 14:17:58 GMT-0600 (Central Standard Time),True,True,1
1506,70,1.0,1,0.0,1,28.0,Tue Dec 21 2021 13:23:31 GMT-0600 (Central Standard Time),True,False,-1
1511,263,2.0,-1,50.0,-1,15.0,Tue Dec 21 2021 11:47:59 GMT-0500 (Eastern Standard Time),True,False,1
1512,122,2.0,1,80.0,1,10.0,Thu Dec 23 2021 15:31:28 GMT-0500 (GMT-05:00),True,True,1
1513,224,1.0,1,40.0,1,39.0,Thu Dec 23 2021 16:22:44 GMT-0500 (Eastern Standard Time),True,False,-1
1519,435,0.0,1,90.0,1,14.0,Tue Dec 21 2021 13:04:22 GMT-0500 (Eastern Standard Time),True,True,1
1520,212,2.0,1,80.0,1,9.0,Tue Dec 21 2021 14:18:47 GMT-0500 (Eastern Standard Time),False,True,1
1525,314,2.0,1,90.0,1,0.0,Wed Dec 22 2021 12:33:28 GMT-0800 (Pacific Standard Time),True,True,1
1527,283,2.0,1,90.0,-1,8.0,Tue Dec 21 2021 16:07:42 GMT-0500 (Eastern Standard Time),False,False,1
1528,98,1.0,1,70.0,1,3.0,Wed Dec 22 2021 10:59:30 GMT-0500 (Eastern Standard Time),True,True,1
1537,219,0.0,1,100.0,1,22.0,Wed Dec 22 2021 14:01:31 GMT-0700 (Mountain Standard Time),True,False,-1
1547,412,1.0,1,40.0,1,26.0,Tue Dec 21 2021 14:21:18 GMT-0600 (Central Standard Time),True,False,-1
1550,283,2.0,-1,90.0,1,13.0,Tue Dec 21 2021 16:05:29 GMT-0500 (Eastern Standard Time),True,True,1
1554,191,2.0,1,90.0,1,3.0,Wed Dec 22 2021 13:21:25 GMT-0800 (Pacific Standard Time),True,True,1
1555,122,2.0,-1,0.0,-1,11.0,Thu Dec 23 2021 15:22:26 GMT-0500 (GMT-05:00),True,False,1
1556,90,1.0,1,100.0,1,15.0,Wed Dec 22 2021 10:30:16 GMT-0500 (Eastern Standard Time),True,True,1
1567,254,2.0,-1,50.0,1,3.0,Tue Dec 21 2021 12:27:31 GMT-0500 (Eastern Standard Time),True,True,1
1569,464,0.0,-1,30.0,-1,0.0,Thu Dec 23 2021 11:15:35 GMT-0500 (Eastern Standard Time),True,False,1
1570,26,0.0,1,70.0,1,30.0,Tue Dec 21 2021 13:01:45 GMT-0500 (Eastern Standard Time),True,False,-1
1573,155,1.0,1,80.0,1,22.0,Wed Dec 22 2021 11:36:54 GMT-0600 (Central Standard Time),True,False,-1
1576,306,1.0,-1,10.0,-1,26.0,Wed Dec 22 2021 10:54:06 GMT-0800 (Pacific Standard Time),True,True,-1
1581,320,0.0,1,80.0,1,6.0,Wed Dec 22 2021 10:12:51 GMT-0500 (Eastern Standard Time),True,True,1
1582,382,2.0,1,90.0,1,2.0,Tue Dec 21 2021 14:12:43 GMT-0500 (Eastern Standard Time),True,True,1
1584,86,2.0,1,80.0,1,35.0,Fri Dec 24 2021 10:39:38 GMT-0500 (Eastern Standard Time),False,False,-1
1585,470,1.0,-1,90.0,-1,18.0,Wed Dec 22 2021 13:35:26 GMT-0800 (Pacific Standard Time),False,False,1
1604,428,0.0,1,20.0,1,23.0,Wed Dec 22 2021 16:32:39 GMT-0600 (Central Standard Time),False,False,-1
1605,442,1.0,-1,60.0,-1,33.0,Wed Dec 22 2021 16:09:43 GMT-0600 (Central Standard Time),True,True,-1
1607,308,1.0,-1,50.0,-1,30.0,Tue Dec 21 2021 12:04:27 GMT-0600 (Central Standard Time),True,True,-1
1608,201,2.0,1,20.0,1,0.0,Wed Dec 22 2021 12:14:42 GMT-0600 (Central Standard Time),True,True,1
1609,60,1.0,-1,70.0,-1,29.0,Thu Dec 23 2021 15:19:12 GMT-0600 (Central Standard Time),True,True,-1
1614,227,0.0,-1,0.0,-1,1.0,Wed Dec 22 2021 10:29:44 GMT-0500 (Eastern Standard Time),True,False,1
1615,441,1.0,1,50.0,1,0.0,Thu Dec 23 2021 11:06:44 GMT-0500 (Eastern Standard Time),True,True,1
1630,412,1.0,1,50.0,1,36.0,Tue Dec 21 2021 14:19:12 GMT-0600 (Central Standard Time),True,False,-1
1635,249,2.0,1,90.0,1,18.0,Thu Dec 23 2021 10:23:56 GMT-0500 (Eastern Standard Time),False,True,1
1637,69,0.0,1,0.0,1,4.0,Wed Dec 22 2021 14:19:10 GMT-0800 (Pacific Standard Time),True,True,1
1643,173,1.0,1,50.0,1,0.0,Wed Dec 22 2021 12:53:40 GMT-0500 (Eastern Standard Time),True,True,1
1646,56,0.0,1,100.0,1,19.0,Tue Dec 21 2021 21:57:36 GMT-0600 (Central Standard Time),False,True,1
1647,108,1.0,1,100.0,1,15.0,Fri Dec 24 2021 11:21:06 GMT-0500 (Colombia Standard Time),True,True,1
1655,217,1.0,1,70.0,1,5.0,Tue Dec 21 2021 15:49:19 GMT-0800 (Pacific Standard Time),True,True,1
1657,360,0.0,1,10.0,1,37.0,Tue Dec 21 2021 16:54:29 GMT-0800 (Pacific Standard Time),False,False,-1
1662,15,0.0,1,60.0,1,38.0,Tue Dec 21 2021 13:32:21 GMT-0500 (Eastern Standard Time),False,False,-1
1664,443,0.0,-1,0.0,-1,3.0,Thu Dec 23 2021 13:13:38 GMT-0500 (Eastern Standard Time),True,False,1
1668,58,0.0,-1,60.0,-1,26.0,Wed Dec 22 2021 13:35:31 GMT-0300 (Paraguay Summer Time),True,True,-1
1671,29,1.0,1,90.0,1,38.0,Tue Dec 21 2021 15:31:30 GMT-0500 (Eastern Standard Time),False,False,-1
1674,176,2.0,-1,40.0,1,21.0,Wed Dec 22 2021 17:08:17 GMT-0800 (Pacific Standard Time),True,False,-1
1677,26,0.0,1,70.0,1,39.0,Tue Dec 21 2021 12:56:56 GMT-0500 (Eastern Standard Time),True,False,-1
1678,12,2.0,-1,80.0,-1,36.0,Tue Dec 21 2021 15:16:42 GMT-0600 (Central Standard Time),True,True,-1
1687,132,1.0,-1,0.0,-1,9.0,Tue Dec 21 2021 11:49:55 GMT-0600 (Central Standard Time),False,False,1
1692,168,2.0,1,60.0,1,34.0,Wed Dec 22 2021 11:54:00 GMT-0500 (Eastern Standard Time),True,False,-1
1693,265,2.0,-1,0.0,-1,30.0,Thu Dec 23 2021 11:12:13 GMT-0500 (Eastern Standard Time),True,True,-1
1699,22,2.0,1,60.0,1,31.0,Wed Dec 22 2021 11:09:09 GMT-0600 (Central Standard Time),True,False,-1
1705,425,2.0,1,50.0,1,23.0,Thu Dec 23 2021 13:16:32 GMT-0500 (Eastern Standard Time),False,False,-1
1706,453,1.0,-1,70.0,-1,28.0,Wed Dec 22 2021 11:06:16 GMT-0500 (Eastern Standard Time),True,True,-1
1710,94,0.0,1,50.0,1,26.0,Thu Dec 23 2021 14:21:50 GMT-0600 (Central Standard Time),True,False,-1
1711,254,2.0,1,60.0,1,12.0,Tue Dec 21 2021 12:25:33 GMT-0500 (Eastern Standard Time),True,True,1
1713,334,1.0,1,0.0,1,25.0,Wed Dec 22 2021 15:28:14 GMT-0500 (Eastern Standard Time),False,False,-1
1715,380,0.0,1,80.0,1,28.0,Thu Dec 23 2021 15:57:02 GMT-0500 (Eastern Standard Time),True,False,-1
1716,271,2.0,1,80.0,1,35.0,Wed Dec 22 2021 11:19:33 GMT-0500 (Eastern Standard Time),False,False,-1
1718,116,2.0,1,60.0,1,22.0,Thu Dec 23 2021 10:24:32 GMT-0500 (Eastern Standard Time),True,False,-1
1720,212,2.0,1,70.0,1,35.0,Tue Dec 21 2021 14:21:12 GMT-0500 (Eastern Standard Time),False,False,-1
1722,274,2.0,1,80.0,1,14.0,Thu Dec 23 2021 12:58:35 GMT-0500 (Eastern Standard Time),True,True,1
1726,408,0.0,1,70.0,1,3.0,Tue Dec 21 2021 14:36:30 GMT-0500 (Eastern Standard Time),True,True,1
1729,189,1.0,-1,30.0,-1,36.0,Thu Dec 23 2021 16:03:24 GMT-0600 (Central Standard Time),True,True,-1
1733,258,0.0,1,50.0,1,9.0,Mon Dec 27 2021 12:08:32 GMT-0600 (Central Standard Time),False,True,1
1742,296,1.0,-1,0.0,-1,6.0,Tue Dec 21 2021 15:34:37 GMT-0600 (Central Standard Time),True,False,1
1749,289,2.0,1,100.0,1,10.0,Thu Dec 23 2021 10:12:00 GMT-0800 (Pacific Standard Time),True,True,1
1756,115,2.0,-1,60.0,-1,34.0,Tue Dec 21 2021 15:32:21 GMT-0600 (Central Standard Time),True,True,-1
1757,333,2.0,1,80.0,1,18.0,Thu Dec 23 2021 10:20:39 GMT-0800 (GMT-08:00),False,True,1
